EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,Division,DOB,State,JobFunctionDescription,LocationCode,MaritalDesc,Performance Score,Current Employee Rating,Age,Seniority,Engagement_Score,Satisfaction_Score,WorkLife_Score,Survey_Count,Training_Count,Training_Pass_Rate,Total_Training_Cost,Avg_Training_Days,Is_Active,Employment_Duration,Start_Year,Start_Month,Start_Quarter,Age_Band,Engagement_Composite,Performance_Num,Attrition_Risk_Flag,Training_Cost_Per_Day,Low_Training_Flag,PayZone_Num,GenderCode_Female,GenderCode_Male,RaceDesc_Asian,RaceDesc_Black,RaceDesc_Hispanic,RaceDesc_Other,RaceDesc_White,DepartmentType_Admin Offices,DepartmentType_Executive Office,DepartmentType_IT/IS,DepartmentType_Production       ,DepartmentType_Sales,DepartmentType_Software Engineering,EmployeeType_Contract,EmployeeType_Full-Time,EmployeeType_Part-Time,Generation_Boomer,Generation_Gen X,Generation_Gen Z,Generation_Millennial,Hiring_Season_Fall,Hiring_Season_Spring,Hiring_Season_Summer,Hiring_Season_Winter,Age_scaled,Seniority_scaled,Employment_Duration_scaled,Engagement_Composite_scaled,Training_Count_scaled,Total_Training_Cost_scaled,Training_Pass_Rate_scaled
4000,Angelique,Mann,2019-10-26,2021-06-08,Data Architect,Eugene Morgan,angelique.mann@bilearner.com,PYZ,Terminated for Cause,ZONE C,Full-Time,Involuntary,Stop air whole generation adult song.,Field Operations,1960-03-31,TX,Technician,18464,Divorced,Fully Meets,3,66.0,6.4,3.0,2.0,1.0,1,1,0.0,951.27,4.0,False,1.62,2019,10,4,60+,2.15,3,0,237.82,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.6489268402955877,0.879384500753871,-0.6821268548556642,-1.0000037429944366,0.0,1.4919466411328222,-0.5717049309608219
1001,Susan,Exantus,2019-08-29,,Software Engineer,Angela Carlson,susan.exantus@bilearner.com,BPC,Active,ZONE A,Part-Time,Unk,Still Employed,Engineers,1957-09-21,MA,Engineer,1749,Married,Fully Meets,3,68.5,6.6,2.0,5.0,5.0,1,1,0.0,510.83,4.0,True,6.56,2019,8,3,60+,3.8,3,0,127.71,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0.7902826527937189,1.0177758086414859,1.4887681619505755,0.9860014036774978,0.0,-0.18162405314200633,-0.5717049309608219
1002,Sandra,Martin,2022-12-12,2023-05-28,Software Engineer,Angela Hayes,sandra.martin@bilearner.com,NEL,Active,ZONE A,Temporary,Involuntary,Behind buy our of very claim.,Catv,1950-07-08,MA,Foreman,2135,Widowed,Fully Meets,3,75.7,3.3,4.0,5.0,3.0,1,1,0.0,582.37,2.0,False,0.46,2022,12,4,60+,4.1,3,0,291.18,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1.1973873927883372,-1.2656807715041674,-1.191891676615834,1.3470932485269402,0.0,0.090211491922977,-0.5717049309608219
1003,Keyla,Del Bosque,2023-03-08,2023-03-15,Software Engineer,Christina Copeland,keyla.del bosque@bilearner.com,WBL,Active,ZONE A,Part-Time,Voluntary,Some make teach quite range seem conference.,Field Operations,1973-11-23,MA,Foreman,2176,Married,Fully Meets,3,52.3,3.0,2.0,5.0,2.0,1,1,0.0,777.06,4.0,False,0.02,2023,3,1,50-60,3.05,3,0,194.26,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,-0.12570301219417176,-1.4732677333355901,-1.385250746938657,0.08327179155389122,0.0,0.8299887112226915,-0.5717049309608219
1004,Andrew,Szabo,2020-05-29,2021-03-05,Software Engineer,Jennifer Cohen,andrew.szabo@bilearner.com,PYZ,Active,ZONE C,Part-Time,Involuntary,Enter beautiful social store.,Project Management - Con,1957-01-27,MA,Coordinator,2140,Single,Fully Meets,3,69.1,5.8,3.0,5.0,3.0,1,1,0.0,824.3,2.0,False,0.77,2020,5,2,60+,3.7,3,0,412.15,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0.8242080477932701,0.4642105770910246,-1.055661422524754,0.8656374553943507,0.0,1.009489845537338,-0.5717049309608219
1005,Luke,Patronick,2022-09-16,,Software Engineer,Mr. Jesus Richards,luke.patronick@bilearner.com,SVG,Active,ZONE B,Temporary,Unk,Still Employed,Field Operations,1970-07-28,MA,Project Manager,1844,Divorced,Fully Meets,3,55.6,3.5,2.0,4.0,5.0,1,1,1.0,145.99,4.0,True,3.51,2022,9,3,50-60,3.45,3,0,36.5,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.06088666030336172,-1.1272894636165518,0.1484382426673708,0.5647275846864819,0.0,-1.5679321361935648,1.7491540580546934
1006,Colby,Andreola,2021-08-15,2021-11-20,Software Engineer,Beth Johnson,colby.andreola@bilearner.com,MSC,Active,ZONE C,Part-Time,Resignation,Throughout yet in serious here wish.,Engineers,1959-02-19,MA,Administrative,2110,Widowed,Fully Meets,3,67.1,4.6,5.0,2.0,1.0,1,1,0.0,838.07,2.0,False,0.27,2021,8,3,60+,2.95,3,0,419.04,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0.7111233977947651,-0.3661372702346676,-1.2753876388006893,-0.03709215672925589,0.0,1.0618126782958626,-0.5717049309608219
1007,Edward,TRUE,2020-10-25,2021-09-26,Software Engineer,Raymond Adams,edward.true@bilearner.com,SVG,Voluntarily Terminated,ZONE A,Part-Time,Involuntary,Recently however meeting economic.,General - Con,2000-03-18,MA,Lineman,2451,Widowed,Fully Meets,3,26.0,5.4,2.0,1.0,5.0,1,1,0.0,667.32,2.0,False,0.92,2020,10,4,<30,2.4,3,0,333.66,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,-1.6127661596745124,0.18742796131579428,-0.9897435576419736,-0.6990938722865677,0.0,0.41300195255018335,-0.5717049309608219
1008,Judith,Carabbio,2019-08-28,2020-05-04,Software Engineer,Jessica Rhodes,judith.carabbio@bilearner.com,BPC,Active,ZONE B,Temporary,Voluntary,Instead story skill financial who.,General - Con,1981-12-21,MA,Foreman,2132,Married,Fully Meets,3,44.2,6.6,5.0,2.0,2.0,1,1,0.0,758.18,2.0,False,0.68,2019,8,3,40-50,3.2,3,0,379.09,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,-0.5836958446881167,1.0177758086414859,-1.0952121414544225,0.263817713978613,0.0,0.7582490538166685,-0.5717049309608219
1009,Adell,Saada,2019-06-13,2023-01-12,Software Engineer,Steven Tran,adell.saada@bilearner.com,NEL,Active,ZONE C,Temporary,Retirement,Exactly vote including easy.,General - Con,1987-03-01,MA,Model Assistant,2132,Single,Fully Meets,3,39.1,6.8,2.0,5.0,1.0,1,1,0.0,101.21,2.0,False,3.58,2019,6,2,30-40,2.8,3,0,50.6,0,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,-0.8720617021843046,1.1561671165291014,0.17919991294600185,-0.21763807915397762,0.0,-1.738085836333486,-0.5717049309608219
1010,Kamari,Hunter,2021-01-12,2022-03-18,Software Engineer,Kristen Collier,kamari.hunter@bilearner.com,EW,Voluntarily Terminated,ZONE C,Temporary,Voluntary,West note present Mr woman family.,Field Operations,1992-10-21,MA,Supervisor,12889,Divorced,Fully Meets,3,33.4,5.2,2.0,4.0,2.0,1,1,0.0,332.25,5.0,False,1.18,2021,1,1,30-40,2.7,3,0,66.45,0,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,-1.194352954680044,0.04903665342817881,-0.8754859251784872,-0.33800202743712476,0.0,-0.8601869779072385,-0.5717049309608219
1011,Sarah,Malone,2022-02-07,2023-02-12,Software Engineer,David Lopez,sarah.malone@bilearner.com,MSC,Voluntarily Terminated,ZONE A,Temporary,Resignation,Professor situation they bag interest there.,General - Con,1948-02-22,MA,Foreman,21340,Married,Fully Meets,3,78.1,4.1,1.0,2.0,3.0,1,1,0.0,803.98,1.0,False,1.01,2022,2,1,60+,1.85,3,0,803.98,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1.3330889727865427,-0.712115539953706,-0.9501928387123051,-1.361095587843879,0.0,0.9322785193461102,-0.5717049309608219
1012,Skyler,Blackwell,2020-11-09,2021-06-06,Software Engineer,Candice Schmidt,skyler.blackwell@bilearner.com,TNS,Voluntarily Terminated,ZONE A,Temporary,Involuntary,Get apply economy artist right benefit ground.,General - Eng,1978-10-03,MA,Administrative,67544,Single,Fully Meets,3,47.5,5.4,3.0,5.0,4.0,1,1,0.0,887.08,3.0,False,0.57,2020,11,4,40-50,3.95,3,0,295.69,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.39710617219058364,0.18742796131579428,-1.1435519090351283,1.1665473261022195,0.0,1.2480394054923236,-0.5717049309608219
1013,Jasmin,Shah,2020-05-13,,Software Engineer,Christy Craig,jasmin.shah@bilearner.com,PYZ,Active,ZONE B,Full-Time,Unk,Still Employed,Engineers,1974-11-19,MA,Engineer,36398,Single,Fully Meets,3,51.3,5.9,5.0,4.0,3.0,1,1,0.0,657.85,2.0,True,5.85,2020,5,2,50-60,4.15,3,0,328.92,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,-0.18224533719342428,0.5334062310348326,1.1767569348387477,1.4072752226685148,0.0,0.37701813074748,-0.5717049309608219
1014,Kole,Quinn,2022-12-31,2023-07-13,Shared Services Manager,Jermaine Weaver,kole.quinn@bilearner.com,WBL,Active,ZONE A,Full-Time,Retirement,I back place no three offer economic.,Catv,1953-07-13,MA,Clerk,2562,Single,Fully Meets,3,72.7,3.2,4.0,4.0,1.0,1,1,0.0,895.49,2.0,False,0.53,2022,12,4,60+,3.25,3,0,447.74,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1.0277604177905797,-1.3348764254479746,-1.1611300063372032,0.32399968812018654,0.0,1.2799954711059174,-0.5717049309608219
1015,Ansley,Jackson,2018-12-03,,Shared Services Manager,James Barajas,ansley.jackson@bilearner.com,NEL,Active,ZONE A,Part-Time,Unk,Still Employed,People Services,1961-12-04,MA,Vp,22621,Married,Fully Meets,3,64.3,7.3,1.0,1.0,3.0,1,1,1.0,539.0,1.0,True,7.29,2018,12,4,60+,1.5,3,0,539.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.5528048877968582,1.5021453862481398,1.809568437713441,-1.7823694068348954,0.0,-0.07458453253143067,1.7491540580546934
1016,Jayda,Reese,2020-02-21,2021-05-29,Senior BI Developer,Tyler Davis,jayda.reese@bilearner.com,PL,Active,ZONE B,Part-Time,Involuntary,Friend agree stock teach price fish.,Shop (Fleet),1956-03-08,MA,Mechanic,64065,Single,Fully Meets,3,70.0,6.1,2.0,3.0,2.0,1,1,0.0,606.68,2.0,False,1.27,2020,2,1,60+,2.35,3,0,303.34,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.8750961402925976,0.6717975389224475,-0.8359352062488189,-0.7592758464281413,0.0,0.18258390037321084,-0.5717049309608219
1017,Julien,Whitehead,2020-09-07,2021-12-15,Senior BI Developer,Joshua Gonzalez,julien.whitehead@bilearner.com,BPC,Active,ZONE B,Full-Time,Involuntary,True system strong often experience.,Field Operations,1947-07-05,MA,Laborer,97374,Single,Fully Meets,3,78.7,5.5,4.0,1.0,3.0,1,1,1.0,265.73,3.0,False,1.27,2020,9,3,60+,2.7,3,0,88.58,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1.3670143677860946,0.2566236152596017,-0.8359352062488189,-0.33800202743712476,0.0,-1.112947677623798,1.7491540580546934
1018,Alan,Haynes,2020-06-19,2021-12-08,Senior BI Developer,Justin Sherman,alan.haynes@bilearner.com,CCDR,Active,ZONE A,Part-Time,Involuntary,When price group admit fall fly around.,General - Con,1942-02-24,MA,Laborer,87646,Married,Fully Meets,3,84.1,5.7,4.0,1.0,4.0,1,1,0.0,673.29,2.0,False,1.47,2020,6,2,60+,2.95,3,0,336.64,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1.6723429227820577,0.3950149231472172,-0.7480447197384449,-0.03709215672925589,0.0,0.435686579388846,-0.5717049309608219
1019,Kamryn,Herrera,2022-10-14,2023-07-28,Software Engineer,Sara Holland,kamryn.herrera@bilearner.com,EW,Voluntarily Terminated,ZONE A,Temporary,Retirement,Article tough away forward home. Night author so.,Fielders,1978-11-28,MA,Engineer,77974,Widowed,Fully Meets,3,47.3,3.4,1.0,3.0,5.0,1,1,1.0,436.98,5.0,False,0.79,2022,10,4,40-50,2.7,3,0,87.4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,-0.4084146371904343,-1.1964851175603595,-1.0468723738737167,-0.33800202743712476,0.0,-0.46223706688325605,1.7491540580546934
1020,Kelvin,Foster,2023-06-20,2023-07-18,Software Engineer,Shelia Graham,kelvin.foster@bilearner.com,MSC,Voluntarily Terminated,ZONE C,Full-Time,Resignation,Man issue never strategy will maintain resource.,Field Operations,1990-12-20,MA,Supervisor,42126,Widowed,Fully Meets,3,35.2,2.7,2.0,1.0,2.0,1,1,1.0,578.58,4.0,False,0.08,2023,6,2,30-40,1.65,3,0,144.65,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,-1.0925767696813893,-1.6808546951670131,-1.3588836009855447,-1.6018234844101742,0.0,0.07581036366191639,1.7491540580546934
1021,Joe,Fletcher,2020-11-09,2023-07-17,Software Engineer,Amanda Hayden,joe.fletcher@bilearner.com,TNS,Voluntarily Terminated,ZONE C,Full-Time,Resignation,Section hospital clearly season history.,General - Eng,1989-01-25,MA,Billing,51613,Single,Fully Meets,3,37.1,5.4,5.0,1.0,4.0,1,1,0.0,647.16,1.0,False,2.68,2020,11,4,30-40,3.35,3,0,647.16,0,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,-0.9851463521828095,0.18742796131579428,-0.2163072763506815,0.44436363640333415,0.0,0.336398589557311,-0.5717049309608219
1022,Frederick,Howe,2022-09-19,,Software Engineer,Nicole Haynes,frederick.howe@bilearner.com,PYZ,Active,ZONE A,Temporary,Unk,Still Employed,Field Operations,1962-06-11,MA,Engineer,12765,Divorced,Fully Meets,3,63.8,3.5,1.0,4.0,4.0,1,1,0.0,664.23,1.0,True,3.5,2022,9,3,60+,2.8,3,0,664.23,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0.524533725297232,-1.1272894636165518,0.14404371834185217,-0.21763807915397762,0.0,0.4012606632819305,-0.5717049309608219
1023,Nickolas,Davila,2018-11-09,2021-10-10,Shared Services Manager,Debra Morales,nickolas.davila@bilearner.com,WBL,Active,ZONE C,Part-Time,Voluntary,Each wish foot person morning per significant.,General - Con,1992-04-05,MA,Clerk,64122,Divorced,Fully Meets,3,34.0,7.4,4.0,4.0,3.0,1,1,0.0,893.07,4.0,False,2.92,2018,11,4,30-40,3.75,3,0,223.27,0,3,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,-1.1604275596804925,1.5713410401919479,-0.11083869253823271,0.9258194295359242,0.0,1.2708000277307812,-0.5717049309608219
1024,Kasey,Boyer,2018-12-30,2021-06-23,Shared Services Manager,Chad Andrews,kasey.boyer@bilearner.com,NEL,Active,ZONE A,Part-Time,Involuntary,Free may every real agency as blue maintain.,Fielders,1987-03-30,MA,Coordinator,91332,Divorced,Fully Meets,3,39.0,7.2,5.0,3.0,1.0,1,1,0.0,868.98,5.0,False,2.48,2018,12,4,30-40,3.3,3,0,173.8,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,-0.8777159346842299,1.4329497323043323,-0.3041977628610557,0.3841816622617601,0.0,1.1792635686782866,-0.5717049309608219
1025,Giovanni,Jenkins,2023-05-11,2023-05-15,Senior BI Developer,John Wallace,giovanni.jenkins@bilearner.com,PL,Active,ZONE A,Temporary,Retirement,Quite none ten order.,Field Operations,1960-11-13,MA,Foreman,39827,Divorced,Fully Meets,3,65.3,2.9,4.0,1.0,4.0,1,1,0.0,761.95,5.0,False,0.01,2023,5,2,60+,2.95,3,0,152.39,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.6093472127961108,-1.5424633872793978,-1.3896452712641758,-0.03709215672925589,0.0,0.7725741866779352,-0.5717049309608219
1026,Alexis,Moss,2022-11-03,2023-02-09,Senior BI Developer,Benjamin Frederick,alexis.moss@bilearner.com,BPC,Active,ZONE A,Part-Time,Resignation,Where forward evening huge cost share eat.,Engineers,1950-11-07,MA,Engineer,27418,Widowed,Fully Meets,3,75.4,3.4,5.0,2.0,5.0,1,1,0.0,431.57,4.0,False,0.27,2022,11,4,60+,3.95,3,0,107.89,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1.1804246952885615,-1.1964851175603595,-1.2753876388006893,1.1665473261022195,0.0,-0.4827938225276727,-0.5717049309608219
1027,Joanna,Murphy,2020-06-14,2021-05-29,Senior BI Developer,Michael Ramos,joanna.murphy@bilearner.com,CCDR,Active,ZONE A,Full-Time,Voluntary,Open test message part risk.,General - Con,1962-12-21,MA,Flagger,24931,Single,Fully Meets,3,63.2,5.8,2.0,3.0,5.0,1,1,0.0,357.57,4.0,False,0.96,2020,6,2,60+,3.1,3,0,89.39,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.4906083302976808,0.4642105770910246,-0.9721654603398988,0.1434537656954653,0.0,-0.7639768017673814,-0.5717049309608219
1028,Joseph,Schmidt,2019-10-15,2023-01-01,Software Engineer,Donna Boone,joseph.schmidt@bilearner.com,PYZ,Voluntarily Terminated,ZONE C,Part-Time,Resignation,Federal less every character section think white.,General - Con,2000-10-22,MA,Model Assistant,2121,Single,Fully Meets,3,25.4,6.4,5.0,5.0,4.0,1,1,0.0,804.06,3.0,False,3.21,2019,10,4,<30,4.75,3,0,268.02,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,-1.6466915546740641,0.879384500753871,0.01660251290180973,2.1294589123673995,0.0,0.9325825009452879,-0.5717049309608219
1029,Brittany,Hurley,2020-04-28,,Software Engineer,Jeffrey Johnston,brittany.hurley@bilearner.com,SVG,Active,ZONE B,Part-Time,Unk,Still Employed,Field Operations,1979-06-01,MA,Specialist,97697,Divorced,Fully Meets,3,46.8,5.9,3.0,5.0,4.0,1,1,0.0,729.41,5.0,True,5.89,2020,4,2,40-50,3.95,3,0,145.88,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,-0.43668579969006055,0.5334062310348326,1.1943350321408224,1.1665473261022195,0.0,0.6489296712122575,-0.5717049309608219
1030,Niko,Hamilton,2019-10-29,,Software Engineer,Sarah King,niko.hamilton@bilearner.com,TNS,Active,ZONE C,Temporary,Unk,Still Employed,Field Operations,1955-07-06,MA,Foreman,75783,Single,Fully Meets,3,70.7,6.4,4.0,4.0,1.0,1,1,0.0,169.46,1.0,True,6.39,2019,10,4,60+,3.25,3,0,169.46,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0.9146757677920746,0.879384500753871,1.4140612484167576,0.32399968812018654,0.0,-1.4787515345347002,-0.5717049309608219
1031,Ruben,Martinez,2021-04-28,,Software Engineer,Cynthia Delgado,ruben.martinez@bilearner.com,WBL,Active,ZONE B,Temporary,Unk,Still Employed,General - Con,1972-10-29,MA,Lineman,26111,Widowed,Fully Meets,3,53.4,4.9,5.0,3.0,2.0,1,1,0.0,833.28,1.0,True,4.89,2021,4,2,50-60,3.55,3,0,833.28,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,-0.06350645469499394,-0.15855030840324408,0.754882599588952,0.685091532969629,0.0,1.0436117800450757,-0.5717049309608219
1032,Kiley,Haynes,2022-04-19,2022-08-26,Software Engineer,Dominique Bailey,kiley.haynes@bilearner.com,PYZ,Active,ZONE C,Part-Time,Voluntary,Off part culture choose strong public.,Aerial,1954-07-01,MA,Laborer,50656,Widowed,Fully Meets,3,71.7,3.9,5.0,4.0,4.0,1,1,0.0,482.23,3.0,False,0.35,2022,4,2,60+,4.4,3,0,160.74,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0.9712180927913271,-0.8505068478413211,-1.2402314441965396,1.7081850933763836,0.0,-0.29029747484816393,-0.5717049309608219
1033,Blaine,Brooks,2023-03-28,,Shared Services Manager,Teresa Meyer,blaine.brooks@bilearner.com,WBL,Active,ZONE B,Full-Time,Unk,Still Employed,Field Operations,1997-03-28,MA,Operator,71808,Single,Fully Meets,3,29.0,3.0,3.0,1.0,3.0,1,1,0.0,169.85,4.0,True,2.98,2023,3,1,<30,2.3,3,0,42.46,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,-1.443139184676755,-1.4732677333355901,-0.08447154658512046,-0.8194578205697154,0.0,-1.4772696242387073,-0.5717049309608219
1034,Dennis,Livingston,2019-05-06,,Shared Services Manager,Sarah Carey,dennis.livingston@bilearner.com,NEL,Active,ZONE C,Part-Time,Unk,Still Employed,Project Management - Con,1977-12-08,MA,Manager,1043,Single,Fully Meets,3,48.3,6.9,2.0,5.0,1.0,1,1,0.0,570.62,1.0,True,6.87,2019,5,2,40-50,2.8,3,0,570.62,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,-0.3518723121911818,1.2253627704729093,1.6249984160416555,-0.21763807915397762,0.0,0.045564194543698935,-0.5717049309608219
1035,Case,Russell,2020-10-13,,Senior BI Developer,Taylor Wright,case.russell@bilearner.com,PL,Active,ZONE A,Temporary,Unk,Still Employed,Underground,1979-02-16,MA,Laborer,41260,Divorced,Fully Meets,3,47.1,5.4,1.0,5.0,5.0,1,1,0.0,724.14,2.0,True,5.43,2020,10,4,40-50,3.4,3,0,362.07,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.4197231021902846,0.18742796131579428,0.992186913166962,0.5045456105449078,0.0,0.6289048833664027,-0.5717049309608219
1036,Kody,Jimenez,2021-07-06,2021-11-25,Senior BI Developer,Daniel Moore,kody.jimenez@bilearner.com,BPC,Active,ZONE A,Part-Time,Resignation,Teacher door money tend song.,Field Operations,1993-08-08,MA,Foreman,15346,Single,Fully Meets,3,32.6,4.7,5.0,2.0,1.0,1,1,0.0,305.98,3.0,False,0.39,2021,7,3,30-40,2.95,3,0,101.99,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-1.2395868146794458,-0.2969416162908596,-1.222653346894465,-0.03709215672925589,0.0,-0.960006935537335,-0.5717049309608219
1037,Zoe,Colon,2020-09-24,2020-11-02,Software Engineer,Stacey Vargas,zoe.colon@bilearner.com,CCDR,Voluntarily Terminated,ZONE C,Full-Time,Voluntary,Accept knowledge drop bar understand.,Fielders,1993-07-27,MA,Engineer,4876,Widowed,Fully Meets,3,32.6,5.5,5.0,1.0,4.0,1,1,0.0,646.76,2.0,False,0.11,2020,9,3,30-40,3.35,3,0,323.38,0,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,-1.2395868146794458,0.2566236152596017,-1.3457000280089886,0.44436363640333415,0.0,0.3348786815614208,-0.5717049309608219
1038,Courtney,Cowan,2023-01-18,,Software Engineer,Beth Anderson,courtney.cowan@bilearner.com,SVG,Active,ZONE B,Part-Time,Unk,Still Employed,Field Operations,1971-05-04,MA,Crew Leader,14886,Married,Fully Meets,3,54.9,3.2,5.0,1.0,2.0,1,1,0.0,516.89,2.0,True,3.17,2023,1,1,50-60,2.85,3,0,258.44,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0.02130703280388481,-1.3348764254479746,-0.0009755844002651034,-0.15745610501240354,0.0,-0.15859744700426803,-0.5717049309608219
1039,Nolan,Perez,2019-08-22,2022-03-25,Software Engineer,Joshua Daniels,nolan.perez@bilearner.com,EW,Voluntarily Terminated,ZONE B,Part-Time,Involuntary,Under follow guess lot minute able history face.,Finance & Accounting,1982-11-17,MA,Administrative,46407,Widowed,Fully Meets,3,43.3,6.6,2.0,4.0,5.0,1,1,1.0,520.41,5.0,False,2.59,2019,8,3,40-50,3.45,3,0,104.08,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,-0.6345839371874443,1.0177758086414859,-0.25585799528034997,0.5647275846864819,0.0,-0.1452222566404333,1.7491540580546934
1040,Katrina,Farrell,2019-07-25,2022-12-17,Software Engineer,Mark Mays,katrina.farrell@bilearner.com,MSC,Voluntarily Terminated,ZONE A,Part-Time,Retirement,Main customer television phone staff family.,Field Operations,1972-04-25,MA,Technician,74234,Divorced,Fully Meets,3,53.9,6.7,5.0,3.0,1.0,1,1,0.0,712.84,5.0,False,3.4,2019,7,3,50-60,3.3,3,0,142.57,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,-0.035235292195367696,1.086971462585294,0.10009847508666508,0.3841816622617601,0.0,0.5859674824825014,-0.5717049309608219
1041,Camden,Kelly,2019-11-11,2020-01-10,Software Engineer,Brandon Ortiz,camden.kelly@bilearner.com,TNS,Voluntarily Terminated,ZONE A,Full-Time,Retirement,Suffer consider store find up.,Engineers,1976-11-04,MA,Administrative,45272,Single,Fully Meets,3,49.4,6.4,3.0,1.0,4.0,1,1,0.0,871.12,3.0,False,0.16,2019,11,4,40-50,2.55,3,0,290.37,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,-0.28967575469200396,0.879384500753871,-1.323727406381395,-0.5185479498618465,0.0,1.1873950764563,-0.5717049309608219
1042,Milo,Hood,2022-07-16,,Software Engineer,Cheryl Swanson,milo.hood@bilearner.com,PYZ,Active,ZONE B,Temporary,Unk,Still Employed,Field Operations,1942-08-18,MA,Driller,96170,Widowed,Fully Meets,3,83.6,3.7,1.0,3.0,4.0,1,1,1.0,228.11,1.0,True,3.68,2022,7,3,60+,2.45,3,0,228.11,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1.6440717602824315,-0.9888981557289364,0.2231451562011889,-0.6389118981449936,0.0,-1.2558950246372826,1.7491540580546934
